ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784647438.3090,23:23:58,1056129193055,316050,100,24039,2745,65
1784647438.5090,23:23:58,1056129254655,316289,100,24039,2745,65
1784647438.7090,23:23:58,1056129316738,316289,100,24039,2745,65
1784647438.9090,23:23:58,1056129378266,316040,100,24039,2745,65
1784647439.1090,23:23:59,1056129439730,316040,100,24039,2745,65
1784647439.3090,23:23:59,1056129501231,316040,100,24039,2745,65
1784647439.5090,23:23:59,1056129562679,315516,100,24039,2745,65
1784647439.7090,23:23:59,1056129624233,315516,100,24039,2745,65
1784647439.9090,23:23:59,1056129685687,314926,100,24039,2745,65
1784647440.1090,23:24:00,1056129747319,314926,100,24039,2745,65
1784647440.3090,23:24:00,1056129808844,314926,100,24039,2745,65
1784647440.5090,23:24:00,1056129870404,315206,100,24039,2745,65
1784647440.7090,23:24:00,1056129931937,315206,100,24039,2745,65
1784647440.9090,23:24:00,1056129993364,315254,100,24039,2745,65
1784647441.1090,23:24:01,1056130054897,315254,100,24039,2745,65
1784647441.3090,23:24:01,1056130116467,315254,100,24039,2745,65
1784647441.5090,23:24:01,1056130178088,315332,100,24039,2745,65
1784647441.7090,23:24:01,1056130239620,315332,100,24039,2745,65
1784647441.9090,23:24:01,1056130301200,315457,100,24039,2745,65
1784647442.1090,23:24:02,1056130362937,315457,100,24039,2745,65
1784647442.3090,23:24:02,1056130424439,315457,100,24039,2745,65
1784647442.5090,23:24:02,1056130486199,315839,100,24039,2745,65
1784647442.7090,23:24:02,1056130547923,315839,100,24039,2745,65
1784647442.9090,23:24:02,1056130609663,316092,100,24039,2745,65
1784647443.1090,23:24:03,1056130671394,316092,100,24039,2745,65
1784647443.3090,23:24:03,1056130733220,316092,100,24039,2745,65
1784647443.5090,23:24:03,1056130795020,316302,100,24039,2745,65
1784647443.7090,23:24:03,1056130857096,316302,100,24039,2745,65
1784647443.9090,23:24:03,1056130918972,316891,100,24039,2745,65
1784647444.1090,23:24:04,1056130980694,316891,100,24039,2745,65
1784647444.3090,23:24:04,1056131042433,316891,100,24039,2745,65
1784647444.5090,23:24:04,1056131104352,317011,100,24039,2745,65
